episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
0,cql,CartPole-v1,observational,cql,0.0,0.9481489062309265,7.164143085479736,7.291447639465332,-0.1273045539855957,0.03507714718580246,0.9657500386238098,0.8173363208770752,0.9105306267738342,0.9266968965530396,,,
0,cql,CartPole-v1,proximal,cql,0.0,0.7742079496383667,7.39578914642334,7.291447639465332,0.10434150695800781,0.013985651545226574,0.9692500233650208,0.9700073599815369,0.9849591851234436,0.9843431711196899,,,
0,cql,CartPole-v1,oracle_u,cql,0.0,0.7723174691200256,7.291447639465332,7.291447639465332,0.0,0.0,1.0,1.0,1.0,1.0,,,
10,cql,CartPole-v1,observational,cql,0.0,2.264017343521118,46.64382553100586,48.37971496582031,-1.7358894348144531,4.2993974685668945,0.9222500324249268,0.9925963282585144,0.9970281720161438,0.9897738099098206,,,
10,cql,CartPole-v1,proximal,cql,0.0,2.0660457611083984,48.76249313354492,48.37971496582031,0.3827781677246094,0.8351725339889526,0.9285000562667847,0.9960356950759888,0.9980194568634033,0.9950913190841675,,,
10,cql,CartPole-v1,oracle_u,cql,0.0,1.8685897588729858,48.37971496582031,48.37971496582031,0.0,0.0,1.0,1.0,1.0,1.0,,,
21,cql,CartPole-v1,observational,cql,0.0,2.507300853729248,70.35220336914062,77.26274871826172,-6.910545349121094,58.58900451660156,0.7820000648498535,0.9756319522857666,0.988915741443634,0.964819073677063,,,
21,cql,CartPole-v1,proximal,cql,0.0,3.7552738189697266,80.96031188964844,77.26274871826172,3.6975631713867188,19.760108947753906,0.8805000185966492,0.9863057136535645,0.9941280484199524,0.7776288986206055,,,
21,cql,CartPole-v1,oracle_u,cql,0.0,3.0449225902557373,77.26274871826172,77.26274871826172,0.0,0.0,1.0,1.0,1.0,1.0,,,
31,cql,CartPole-v1,observational,cql,0.0,2.2892067432403564,85.56875610351562,93.8797607421875,-8.311004638671875,83.42384338378906,0.8515000343322754,0.97893887758255,0.9919150471687317,0.9851691722869873,,,
31,cql,CartPole-v1,proximal,cql,0.0,2.442011833190918,95.7380599975586,93.8797607421875,1.8582992553710938,8.171812057495117,0.8607500195503235,0.9930751919746399,0.9967395663261414,0.9515740275382996,,,
31,cql,CartPole-v1,oracle_u,cql,0.0,2.392576217651367,93.8797607421875,93.8797607421875,0.0,0.0,1.0,1.0,1.0,1.0,,,
42,cql,CartPole-v1,observational,cql,0.0,2.109827756881714,95.7234115600586,108.88987731933594,-13.166465759277344,202.0511932373047,0.8037500381469727,0.9691508412361145,0.9905385971069336,0.51755291223526,,,
42,cql,CartPole-v1,proximal,cql,0.0,2.250613212585449,106.0557861328125,108.88987731933594,-2.8340911865234375,16.090900421142578,0.8700000643730164,0.9913362860679626,0.9960426688194275,0.6324049234390259,,,
42,cql,CartPole-v1,oracle_u,cql,0.0,2.2419891357421875,108.88987731933594,108.88987731933594,0.0,0.0,1.0,1.0,1.0,1.0,,,
52,cql,CartPole-v1,observational,cql,0.0,1.9350743293762207,98.77037048339844,123.02200317382812,-24.251632690429688,689.8856811523438,0.42875000834465027,0.9157891273498535,0.9713668823242188,-0.2082778811454773,,,
52,cql,CartPole-v1,proximal,cql,0.0,2.259350299835205,120.77159881591797,123.02200317382812,-2.2504043579101562,13.512338638305664,0.8562500476837158,0.9930077791213989,0.9968439936637878,0.9463326334953308,,,
52,cql,CartPole-v1,oracle_u,cql,0.0,2.1489157676696777,123.02200317382812,123.02200317382812,0.0,0.0,1.0,1.0,1.0,1.0,,,
62,cql,CartPole-v1,observational,cql,0.0,2.950096368789673,104.1112060546875,135.8271942138672,-31.715988159179688,1146.5274658203125,0.3240000009536743,0.9051691293716431,0.9737362265586853,-0.3901747465133667,,,
62,cql,CartPole-v1,proximal,cql,0.0,4.0060834884643555,132.7024383544922,135.8271942138672,-3.124755859375,17.10367774963379,0.7482500076293945,0.9950505495071411,0.9977467060089111,0.9656118154525757,,,
62,cql,CartPole-v1,oracle_u,cql,0.0,3.636270761489868,135.8271942138672,135.8271942138672,0.0,0.0,1.0,1.0,1.0,1.0,,,
73,cql,CartPole-v1,observational,cql,0.0,2.907675266265869,107.8785400390625,148.96835327148438,-41.089813232421875,1857.579345703125,0.5362500548362732,0.9055598378181458,0.9901488423347473,-0.2737402021884918,,,
73,cql,CartPole-v1,proximal,cql,0.0,3.404923915863037,134.1747283935547,148.96835327148438,-14.793624877929688,254.6693572998047,0.6375000476837158,0.9800086617469788,0.9948632717132568,0.41398221254348755,,,
73,cql,CartPole-v1,oracle_u,cql,0.0,3.9140563011169434,148.96835327148438,148.96835327148438,0.0,0.0,1.0,1.0,1.0,1.0,,,
83,cql,CartPole-v1,observational,cql,0.0,2.273343086242676,111.90873718261719,157.88853454589844,-45.97979736328125,2312.293212890625,0.6545000076293945,0.900735080242157,0.9899837374687195,-0.03553568199276924,,,
83,cql,CartPole-v1,proximal,cql,0.0,2.5937998294830322,132.3610382080078,157.88853454589844,-25.527496337890625,730.7871704101562,0.6487500071525574,0.9603570103645325,0.9941397905349731,0.7729055881500244,,,
83,cql,CartPole-v1,oracle_u,cql,0.0,3.1376686096191406,157.88853454589844,157.88853454589844,0.0,0.0,1.0,1.0,1.0,1.0,,,
93,cql,CartPole-v1,observational,cql,0.0,3.450657844543457,114.00585174560547,163.18702697753906,-49.181175231933594,2645.695556640625,0.6522500514984131,0.8965361714363098,0.9919645190238953,-0.06217476353049278,,,
93,cql,CartPole-v1,proximal,cql,0.0,4.342916488647461,128.59307861328125,163.18702697753906,-34.59394836425781,1325.7928466796875,0.659000039100647,0.9411554932594299,0.9919920563697815,-0.13949531316757202,,,
93,cql,CartPole-v1,oracle_u,cql,0.0,4.832941055297852,163.18702697753906,163.18702697753906,0.0,0.0,1.0,1.0,1.0,1.0,,,
104,cql,CartPole-v1,observational,cql,0.0,3.480273485183716,115.10041046142578,166.8318634033203,-51.73145294189453,2930.884033203125,0.6510000228881836,0.8905833959579468,0.9916263818740845,-0.07658810168504715,,,
104,cql,CartPole-v1,proximal,cql,0.0,3.903481960296631,124.14828491210938,166.8318634033203,-42.68357849121094,2021.904296875,0.596500039100647,0.9140888452529907,0.9882671236991882,-0.3820699453353882,,,
104,cql,CartPole-v1,oracle_u,cql,0.0,5.224567890167236,166.8318634033203,166.8318634033203,0.0,0.0,1.0,1.0,1.0,1.0,,,
114,cql,CartPole-v1,observational,cql,0.0,3.0682125091552734,113.82097625732422,168.2366943359375,-54.41571807861328,3252.55517578125,0.6352500319480896,0.8769294619560242,0.9888161420822144,-0.27902698516845703,,,
114,cql,CartPole-v1,proximal,cql,0.0,3.7281417846679688,121.03399658203125,168.2366943359375,-47.20269775390625,2480.1240234375,0.4437500238418579,0.8935880064964294,0.9848873019218445,-0.4285288453102112,,,
114,cql,CartPole-v1,oracle_u,cql,0.0,4.65467643737793,168.2366943359375,168.2366943359375,0.0,0.0,1.0,1.0,1.0,1.0,,,
124,cql,CartPole-v1,observational,cql,0.0,2.986159324645996,115.05307006835938,167.371826171875,-52.318756103515625,3011.95166015625,0.6582500338554382,0.8837168216705322,0.9918164014816284,-0.19466237723827362,,,
124,cql,CartPole-v1,proximal,cql,0.0,3.430237054824829,121.7972640991211,167.371826171875,-45.574562072753906,2333.97900390625,0.3595000207424164,0.8912351131439209,0.9820564985275269,-0.428989440202713,,,
124,cql,CartPole-v1,oracle_u,cql,0.0,4.4372100830078125,167.371826171875,167.371826171875,0.0,0.0,1.0,1.0,1.0,1.0,,,
135,cql,CartPole-v1,observational,cql,0.0,2.0837886333465576,114.65770721435547,167.62794494628906,-52.970237731933594,3062.989990234375,0.6597500443458557,0.8920677900314331,0.9934620261192322,-0.13403446972370148,,,
135,cql,CartPole-v1,proximal,cql,0.0,2.3427934646606445,121.99425506591797,167.62794494628906,-45.633689880371094,2305.299072265625,0.4195000231266022,0.9064557552337646,0.9884523153305054,-0.27163490653038025,,,
135,cql,CartPole-v1,oracle_u,cql,0.0,2.894841194152832,167.62794494628906,167.62794494628906,0.0,0.0,1.0,1.0,1.0,1.0,,,
145,cql,CartPole-v1,observational,cql,0.0,2.558807849884033,114.47726440429688,156.22792053222656,-41.75065612792969,1907.046142578125,0.906000018119812,0.9216318130493164,0.9961187243461609,0.6242934465408325,,,
145,cql,CartPole-v1,proximal,cql,0.0,3.255500316619873,121.95803833007812,156.22792053222656,-34.26988220214844,1316.089599609375,0.5767500400543213,0.9322754144668579,0.987358033657074,0.25888603925704956,,,
145,cql,CartPole-v1,oracle_u,cql,0.0,3.559370517730713,156.22792053222656,156.22792053222656,0.0,0.0,1.0,1.0,1.0,1.0,,,
156,cql,CartPole-v1,observational,cql,0.0,2.097444534301758,114.3110122680664,140.8871307373047,-26.57611846923828,773.1264038085938,0.9072500467300415,0.9597796201705933,0.9962052702903748,0.8767446279525757,,,
156,cql,CartPole-v1,proximal,cql,0.0,3.100661039352417,128.5433349609375,140.8871307373047,-12.343795776367188,187.75546264648438,0.7727500200271606,0.9787055253982544,0.9929990172386169,0.4822300672531128,,,
156,cql,CartPole-v1,oracle_u,cql,0.0,2.6674749851226807,140.8871307373047,140.8871307373047,0.0,0.0,1.0,1.0,1.0,1.0,,,
166,cql,CartPole-v1,observational,cql,0.0,3.378530502319336,113.47905731201172,133.5963592529297,-20.11730194091797,451.19952392578125,0.7305000424385071,0.9690878391265869,0.9941673278808594,0.8770869374275208,,,
166,cql,CartPole-v1,proximal,cql,0.0,3.8336544036865234,126.72657775878906,133.5963592529297,-6.869781494140625,65.98580169677734,0.6287500262260437,0.9875059127807617,0.9945319890975952,0.590757429599762,,,
166,cql,CartPole-v1,oracle_u,cql,0.0,4.018213272094727,133.5963592529297,133.5963592529297,0.0,0.0,1.0,1.0,1.0,1.0,,,
176,cql,CartPole-v1,observational,cql,0.0,2.192413568496704,112.54484558105469,128.11721801757812,-15.572372436523438,278.876708984375,0.7000000476837158,0.9740321040153503,0.9931590557098389,0.955975353717804,,,
176,cql,CartPole-v1,proximal,cql,0.0,2.8719208240509033,122.14393615722656,128.11721801757812,-5.9732818603515625,49.879859924316406,0.8660000562667847,0.9898637533187866,0.9957587122917175,0.9774181246757507,,,
176,cql,CartPole-v1,oracle_u,cql,0.0,2.870035409927368,128.11721801757812,128.11721801757812,0.0,0.0,1.0,1.0,1.0,1.0,,,
187,cql,CartPole-v1,observational,cql,0.0,2.2175862789154053,111.96358489990234,125.2281494140625,-13.264564514160156,213.35459899902344,0.8450000286102295,0.9725399017333984,0.9913303256034851,0.918548583984375,,,
187,cql,CartPole-v1,proximal,cql,0.0,2.7794198989868164,127.65628814697266,125.2281494140625,2.4281387329101562,32.00090408325195,0.9047500491142273,0.9808360934257507,0.9904550313949585,0.8208301663398743,,,
187,cql,CartPole-v1,oracle_u,cql,0.0,2.831174850463867,125.2281494140625,125.2281494140625,0.0,0.0,1.0,1.0,1.0,1.0,,,
197,cql,CartPole-v1,observational,cql,0.0,3.8705034255981445,110.37499237060547,125.84435272216797,-15.4693603515625,277.7376403808594,0.7590000629425049,0.9716775417327881,0.9915909171104431,0.9143388867378235,,,
197,cql,CartPole-v1,proximal,cql,0.0,5.00098991394043,127.69925689697266,125.84435272216797,1.8549041748046875,19.037912368774414,0.6387500166893005,0.9885070323944092,0.9944629073143005,0.8948326706886292,,,
197,cql,CartPole-v1,oracle_u,cql,0.0,4.3572845458984375,125.84435272216797,125.84435272216797,0.0,0.0,1.0,1.0,1.0,1.0,,,
208,cql,CartPole-v1,observational,cql,0.0,3.0767953395843506,109.58120727539062,123.67066955566406,-14.089462280273438,231.36024475097656,0.8545000553131104,0.9748401641845703,0.9922251105308533,0.9640560746192932,,,
208,cql,CartPole-v1,proximal,cql,0.0,3.723151206970215,124.42620849609375,123.67066955566406,0.7555389404296875,13.97606372833252,0.9225000143051147,0.9897321462631226,0.9949678182601929,0.937944233417511,,,
208,cql,CartPole-v1,oracle_u,cql,0.0,3.492541790008545,123.67066955566406,123.67066955566406,0.0,0.0,1.0,1.0,1.0,1.0,,,
218,cql,CartPole-v1,observational,cql,0.0,3.026740550994873,109.74516296386719,120.48812866210938,-10.742965698242188,143.9488525390625,0.7500000596046448,0.976284384727478,0.9898463487625122,0.9161252975463867,,,
218,cql,CartPole-v1,proximal,cql,0.0,3.9972128868103027,124.00836944580078,120.48812866210938,3.5202407836914062,38.70286560058594,0.6427500247955322,0.97813481092453,0.9902337193489075,0.898470938205719,,,
218,cql,CartPole-v1,oracle_u,cql,0.0,5.175171852111816,120.48812866210938,120.48812866210938,0.0,0.0,1.0,1.0,1.0,1.0,,,
228,cql,CartPole-v1,observational,cql,0.0,2.9204986095428467,110.22434997558594,118.4103775024414,-8.186027526855469,86.6186752319336,0.8237500190734863,0.9835164546966553,0.9934865832328796,0.8840210437774658,,,
228,cql,CartPole-v1,proximal,cql,0.0,4.202771186828613,128.1260223388672,118.4103775024414,9.715644836425781,115.71208190917969,0.5837500095367432,0.9820783138275146,0.9938741326332092,0.7826404571533203,,,
228,cql,CartPole-v1,oracle_u,cql,0.0,3.401158571243286,118.4103775024414,118.4103775024414,0.0,0.0,1.0,1.0,1.0,1.0,,,
239,cql,CartPole-v1,observational,cql,0.0,2.4994118213653564,110.37931060791016,117.9093017578125,-7.529991149902344,75.24046325683594,0.9030000567436218,0.9841799139976501,0.9933300018310547,0.8868178129196167,,,
239,cql,CartPole-v1,proximal,cql,0.0,4.040648937225342,135.77337646484375,117.9093017578125,17.86407470703125,358.6402587890625,0.7020000219345093,0.9662814140319824,0.995611310005188,0.6558923721313477,,,
239,cql,CartPole-v1,oracle_u,cql,0.0,2.5901472568511963,117.9093017578125,117.9093017578125,0.0,0.0,1.0,1.0,1.0,1.0,,,
249,cql,CartPole-v1,observational,cql,0.0,2.8245534896850586,110.16962432861328,117.81747436523438,-7.647850036621094,80.64505004882812,0.9100000262260437,0.9811331629753113,0.99177485704422,0.8167273998260498,,,
249,cql,CartPole-v1,proximal,cql,0.0,3.8355822563171387,138.30918884277344,117.81747436523438,20.491714477539062,480.56072998046875,0.7540000081062317,0.9483523964881897,0.9926352500915527,0.050941381603479385,,,
249,cql,CartPole-v1,oracle_u,cql,0.0,3.0200374126434326,117.81747436523438,117.81747436523438,0.0,0.0,1.0,1.0,1.0,1.0,,,
